2018/05/22-14:24:34.327,0,-2712,-1562,4938051,4939647,-6609
2018/05/22-14:24:35.325,1,417,-516,5004975,5006595,1317
2018/05/22-14:24:36.323,0,-2797,-1562,4938106,4939647,-317
2018/05/22-14:24:37.320,1,317,-516,5005053,5006595,8381
2018/05/22-14:24:38.318,0,-2767,-1562,4938102,4939647,2419
2018/05/22-14:24:39.316,1,418,-516,5005334,5006595,637
2018/05/22-14:24:40.314,0,-2648,-1562,4938177,4939647,-6646
2018/05/22-14:24:41.312,1,531,-516,5005237,5006595,-6837
2018/05/22-14:24:42.310,0,-2648,-1562,4938151,4939647,-8422
2018/05/22-14:24:43.308,1,468,-516,5004952,5006595,3353
2018/05/22-14:24:44.305,0,-2748,-2078,4938008,4940117,3294
2018/05/22-14:24:45.304,1,425,-531,5005079,5007172,7192
2018/05/22-14:24:46.301,0,-2664,-2078,4938062,4940117,2691
2018/05/22-14:24:47.299,1,556,-531,5005109,5007172,-1980
2018/05/22-14:24:48.297,0,-2555,-2078,4937963,4940117,-4654
2018/05/22-14:24:49.295,1,620,-531,5004932,5007172,-4426
2018/05/22-14:24:50.293,0,-2607,-2078,4937937,4940117,-3280
2018/05/22-14:24:51.290,1,531,-531,5005066,5007172,6181
2018/05/22-14:24:52.289,0,-2647,-2078,4938225,4940117,3307
2018/05/22-14:24:53.287,1,537,-531,5005100,5007172,5734
2018/05/22-14:24:54.284,0,-2565,-2078,4937960,4940117,-1425
2018/05/22-14:24:55.283,1,668,-531,5004899,5007172,-6073
2018/05/22-14:24:56.280,0,-2494,-2078,4937769,4940117,-8433
2018/05/22-14:24:57.278,1,647,-531,5004987,5007172,-870
2018/05/22-14:24:58.276,0,-2625,-2078,4938072,4940117,-1826
2018/05/22-14:24:59.274,1,484,-531,5005063,5007172,7682
2018/05/22-14:25:00.272,0,-2755,-2078,4937949,4940117,3768
2018/05/22-14:25:01.270,1,517,-531,5004857,5007172,3432
2018/05/22-14:25:02.267,0,-2673,-2078,4937781,4940117,-2333
2018/05/22-14:25:03.266,1,659,-531,5004926,5007172,-6786
2018/05/22-14:25:04.263,0,-2608,-2496,4937923,4939875,-6297
2018/05/22-14:25:05.261,1,595,-434,5005075,5007058,1053
2018/05/22-14:25:06.259,0,-2663,-2496,4937932,4939875,-1239
2018/05/22-14:25:07.256,1,472,-434,5004932,5007058,7888
2018/05/22-14:25:08.255,0,-2679,-2496,4937937,4939875,1783
2018/05/22-14:25:09.252,1,574,-434,5004911,5007058,1761
2018/05/22-14:25:10.250,0,-2598,-2496,4938045,4939875,-5064
2018/05/22-14:25:11.248,1,732,-434,5004995,5007058,-5968
2018/05/22-14:25:12.246,0,-2559,-2496,4938080,4939875,-6227
2018/05/22-14:25:13.244,1,656,-434,5005022,5007058,2385
2018/05/22-14:25:14.241,0,-2606,-2496,4938025,4939875,1050
2018/05/22-14:25:15.239,1,585,-434,5005005,5007058,7620
2018/05/22-14:25:16.236,0,-2619,-2496,4937923,4939875,2748
2018/05/22-14:25:17.234,1,717,-434,5004813,5007058,52
2018/05/22-14:25:18.233,0,-2506,-2496,4937811,4939875,-6568
2018/05/22-14:25:19.231,1,801,-434,5004680,5007058,-7244
2018/05/22-14:25:20.229,0,-2480,-2496,4937732,4939875,-7151
2018/05/22-14:25:21.227,1,726,-434,5004826,5007058,2855
2018/05/22-14:25:22.224,0,-2643,-2496,4937810,4939875,602
2018/05/22-14:25:23.222,1,636,-434,5004985,5007058,8318
2018/05/22-14:25:24.220,0,-2625,-2751,4938037,4938684,4418
2018/05/22-14:25:25.218,1,718,-230,5005068,5005942,374
2018/05/22-14:25:26.216,0,-2485,-2751,4938213,4938684,-4842
2018/05/22-14:25:27.214,1,858,-230,5005145,5005942,-5849
2018/05/22-14:25:28.211,0,-2550,-2751,4938226,4938684,-5968
2018/05/22-14:25:29.210,1,759,-230,5005151,5005942,3384
2018/05/22-14:25:30.207,0,-2679,-2751,4938145,4938684,1570
2018/05/22-14:25:31.205,1,678,-230,5005114,5005942,7721
2018/05/22-14:25:32.203,0,-2674,-2751,4938001,4938684,2181
2018/05/22-14:25:33.201,1,833,-230,5005029,5005942,-165
2018/05/22-14:25:34.199,0,-2568,-2751,4937904,4938684,-5354
2018/05/22-14:25:35.196,1,886,-230,5004956,5005942,-5184
2018/05/22-14:25:36.194,0,-2531,-2751,4937822,4938684,-4813
2018/05/22-14:25:37.192,1,761,-230,5004809,5005942,3610
2018/05/22-14:25:38.190,0,-2618,-2751,4937772,4938684,593
2018/05/22-14:25:39.187,1,740,-230,5004783,5005942,8100
2018/05/22-14:25:40.186,0,-2631,-2751,4937996,4938684,-1459
2018/05/22-14:25:41.184,1,867,-230,5004958,5005942,1210
2018/05/22-14:25:42.182,0,-2493,-2751,4938078,4938684,-5097
2018/05/22-14:25:43.179,1,920,-230,5004927,5005942,-6446
2018/05/22-14:25:44.177,0,-2508,-2827,4937842,4937055,-4981
2018/05/22-14:25:45.176,1,810,43,5004942,5004289,1006
2018/05/22-14:25:46.173,0,-2702,-2827,4937760,4937055,-227
2018/05/22-14:25:47.171,1,667,43,5005039,5004289,7378
2018/05/22-14:25:48.169,0,-2675,-2827,4937893,4937055,2374
2018/05/22-14:25:49.167,1,713,43,5004996,5004289,3562
2018/05/22-14:25:50.164,0,-2527,-2827,4937961,4937055,-2489
2018/05/22-14:25:51.162,1,840,43,5004866,5004289,-5658
2018/05/22-14:25:52.160,0,-2535,-2827,4937942,4937055,-7277
2018/05/22-14:25:53.158,1,775,43,5004925,5004289,-1545
2018/05/22-14:25:54.155,0,-2614,-2827,4938051,4937055,-1852
2018/05/22-14:25:55.153,1,699,43,5005076,5004289,6850
2018/05/22-14:25:56.151,0,-2644,-2827,4938134,4937055,1929
2018/05/22-14:25:57.149,1,790,43,5005023,5004289,5977
2018/05/22-14:25:58.147,0,-2641,-2827,4938010,4937055,50
2018/05/22-14:25:59.145,1,847,43,5004981,5004289,-3620
2018/05/22-14:26:00.143,0,-2692,-2827,4937822,4937055,-6806
2018/05/22-14:26:01.141,1,757,43,5004850,5004289,-4700
2018/05/22-14:26:02.139,0,-2770,-2827,4937756,4937055,-4442
2018/05/22-14:26:03.137,1,666,43,5004867,5004289,4250
2018/05/22-14:26:04.135,0,-2794,-2761,4937888,4935891,1658
2018/05/22-14:26:05.132,1,696,328,5005131,5003011,7975
2018/05/22-14:26:06.131,0,-2765,-2761,4938030,4935891,1568
2018/05/22-14:26:07.128,1,820,328,5005115,5003011,662
2018/05/22-14:26:08.126,0,-2702,-2761,4938097,4935891,-5207
2018/05/22-14:26:09.124,1,859,328,5005060,5003011,-6366
2018/05/22-14:26:10.121,0,-2694,-2761,4938222,4935891,-6174
2018/05/22-14:26:11.119,1,786,328,5005081,5003011,935
2018/05/22-14:26:12.117,0,-2786,-2761,4938164,4935891,-438
2018/05/22-14:26:13.116,1,747,328,5005081,5003011,7735
2018/05/22-14:26:14.114,0,-2840,-2761,4938070,4935891,1378
2018/05/22-14:26:15.110,1,822,328,5005230,5003011,4501
2018/05/22-14:26:16.109,0,-2773,-2761,4938118,4935891,-1995
2018/05/22-14:26:17.107,1,907,328,5005133,5003011,-4583
2018/05/22-14:26:18.104,0,-2720,-2761,4937910,4935891,-6938
2018/05/22-14:26:19.102,1,878,328,5004957,5003011,-2683
2018/05/22-14:26:20.099,0,-2789,-2761,4937870,4935891,-334
2018/05/22-14:26:21.098,1,812,328,5005112,5003011,6950
2018/05/22-14:26:22.096,0,-2830,-2761,4937971,4935891,3130
2018/05/22-14:26:23.094,1,842,328,5005080,5003011,5923
2018/05/22-14:26:24.092,0,-2772,-2632,4937837,4935814,-940
2018/05/22-14:26:25.090,1,946,568,5004993,5002790,-4101
2018/05/22-14:26:26.087,0,-2737,-2632,4937922,4935814,-7510
2018/05/22-14:26:27.086,1,978,568,5005005,5002790,-3661
2018/05/22-14:26:28.083,0,-2778,-2632,4938019,4935814,-3550
2018/05/22-14:26:29.081,1,880,568,5004783,5002790,6450
2018/05/22-14:26:30.078,0,-2844,-2632,4937972,4935814,2135
2018/05/22-14:26:31.077,1,859,568,5004758,5002790,7406
2018/05/22-14:26:32.074,0,-2828,-2632,4937793,4935814,-64
2018/05/22-14:26:33.072,1,988,568,5004737,5002790,-2601
2018/05/22-14:26:34.070,0,-2711,-2632,4937529,4935814,-7852
2018/05/22-14:26:35.068,1,984,568,5004542,5002790,-6640
2018/05/22-14:26:36.066,0,-2683,-2632,4937748,4935814,-7359
2018/05/22-14:26:37.064,1,847,568,5004716,5002790,3755
2018/05/22-14:26:38.061,0,-2819,-2632,4938029,4935814,158
2018/05/22-14:26:39.059,1,850,568,5005039,5002790,7961
2018/05/22-14:26:40.057,0,-2824,-2632,4937972,4935814,1077
2018/05/22-14:26:41.055,1,1026,568,5005188,5002790,1578
2018/05/22-14:26:42.053,0,-2658,-2632,4938027,4935814,-4765
2018/05/22-14:26:43.051,1,1099,568,5005026,5002790,-5849
2018/05/22-14:26:44.049,0,-2674,-2523,4938020,4936759,-6630
2018/05/22-14:26:45.047,1,935,725,5004908,5003632,-511
2018/05/22-14:26:46.044,0,-2805,-2523,4937870,4936759,-1727
2018/05/22-14:26:47.043,1,853,725,5005082,5003632,6581
2018/05/22-14:26:48.041,0,-2804,-2523,4938044,4936759,2846
2018/05/22-14:26:49.037,1,964,725,5005104,5003632,6407
2018/05/22-14:26:50.036,0,-2692,-2523,4938228,4936759,-2839
2018/05/22-14:26:51.033,1,1065,725,5005077,5003632,-2320
2018/05/22-14:26:52.032,0,-2628,-2523,4938084,4936759,-6534
2018/05/22-14:26:53.030,1,1078,725,5005056,5003632,-5430
2018/05/22-14:26:54.027,0,-2716,-2523,4938063,4936759,-6384
2018/05/22-14:26:55.025,1,979,725,5004954,5003632,2449
2018/05/22-14:26:56.022,0,-2805,-2523,4938214,4936759,429
2018/05/22-14:26:57.021,1,908,725,5005061,5003632,8761
2018/05/22-14:26:58.019,0,-2747,-2523,4938216,4936759,3315
2018/05/22-14:26:59.016,1,1002,725,5005211,5003632,5811
2018/05/22-14:27:00.014,0,-2679,-2523,4938139,4936759,-528
2018/05/22-14:27:01.013,1,1113,725,5005146,5003632,-4431
2018/05/22-14:27:02.010,0,-2682,-2523,4938009,4936759,-8849
2018/05/22-14:27:03.008,1,1097,725,5005038,5003632,-3818
2018/05/22-14:27:04.006,0,-2710,-2490,4937907,4938102,-4555
2018/05/22-14:27:05.005,1,960,796,5005083,5004957,6103
2018/05/22-14:27:06.002,0,-2785,-2490,4938037,4938102,3053
2018/05/22-14:27:07.000,1,939,796,5005145,5004957,8281
2018/05/22-14:27:07.998,0,-2755,-2490,4938082,4938102,2313
2018/05/22-14:27:08.995,1,1104,796,5005041,5004957,-2072
2018/05/22-14:27:09.993,0,-2670,-2490,4938032,4938102,-6593
2018/05/22-14:27:10.991,1,1138,796,5005205,5004957,-4737
2018/05/22-14:27:11.989,0,-2738,-2490,4938196,4938102,-5630
2018/05/22-14:27:12.987,1,1009,796,5005403,5004957,4095
2018/05/22-14:27:13.984,0,-2798,-2490,4938354,4938102,163
2018/05/22-14:27:14.983,1,929,796,5005270,5004957,7930
2018/05/22-14:27:15.980,0,-2718,-2490,4938270,4938102,1195
2018/05/22-14:27:16.978,1,900,796,5005255,5004957,238
2018/05/22-14:27:17.976,0,-2595,-2490,4938206,4938102,-4236
2018/05/22-14:27:18.974,1,930,796,5005237,5004957,-5976
2018/05/22-14:27:19.972,0,-2573,-2490,4938135,4938102,-5583
2018/05/22-14:27:20.970,1,908,796,5005135,5004957,1851
2018/05/22-14:27:21.968,0,-2740,-2490,4937990,4938102,342
2018/05/22-14:27:22.965,1,817,796,5005216,5004957,6820
2018/05/22-14:27:23.964,0,-2843,-2541,4938181,4939115,-1512
2018/05/22-14:27:24.960,1,899,813,5005429,5006030,3188
2018/05/22-14:27:25.959,0,-2743,-2541,4938483,4939115,-3614
2018/05/22-14:27:26.956,1,919,813,5005409,5006030,-6303
2018/05/22-14:27:27.956,0,-2710,-2541,4938242,4939115,-6600
2018/05/22-14:27:28.953,1,744,813,5004987,5006030,-1347
2018/05/22-14:27:29.950,0,-2821,-2541,4937803,4939115,-1645
2018/05/22-14:27:30.949,1,692,813,5004930,5006030,7403
2018/05/22-14:27:31.946,0,-2868,-2541,4937978,4939115,1404
2018/05/22-14:27:32.944,1,791,813,5005351,5006030,5820
2018/05/22-14:27:33.942,0,-2748,-2541,4938257,4939115,-453
2018/05/22-14:27:34.939,1,910,813,5005341,5006030,-3750
2018/05/22-14:27:35.937,0,-2682,-2541,4938043,4939115,-7241
2018/05/22-14:27:36.936,1,895,813,5005012,5006030,-3998
2018/05/22-14:27:37.934,0,-2784,-2541,4937934,4939115,-226
2018/05/22-14:27:38.931,1,768,813,5005078,5006030,5217
2018/05/22-14:27:39.929,0,-2828,-2541,4937993,4939115,1785
2018/05/22-14:27:40.927,1,813,813,5005010,5006030,7913
2018/05/22-14:27:41.925,0,-2736,-2541,4937897,4939115,-36
2018/05/22-14:27:42.922,1,956,813,5004858,5006030,-1004
2018/05/22-14:27:43.920,0,-2642,-2643,4938111,4939372,-8220
2018/05/22-14:27:44.919,1,933,815,5005295,5006383,-6073
2018/05/22-14:27:45.917,0,-2688,-2643,4938379,4939372,-5941
2018/05/22-14:27:46.914,1,792,815,5005413,5006383,1643
2018/05/22-14:27:47.911,0,-2832,-2643,4938249,4939372,881
2018/05/22-14:27:48.910,1,773,815,5005274,5006383,7853
2018/05/22-14:27:49.908,0,-2807,-2643,4938238,4939372,1956
2018/05/22-14:27:50.905,1,927,815,5005513,5006383,3794
2018/05/22-14:27:51.904,0,-2679,-2643,4938382,4939372,-491
2018/05/22-14:27:52.901,1,1021,815,5005485,5006383,-5520
2018/05/22-14:27:53.899,0,-2712,-2643,4938349,4939372,-7208
2018/05/22-14:27:54.897,1,948,815,5005369,5006383,-2790
2018/05/22-14:27:55.894,0,-2862,-2643,4938299,4939372,-2620
2018/05/22-14:27:56.893,1,846,815,5005381,5006383,6439
2018/05/22-14:27:57.890,0,-2910,-2643,4938378,4939372,2405
2018/05/22-14:27:58.889,1,869,815,5005309,5006383,7754
2018/05/22-14:27:59.886,0,-2766,-2643,4938520,4939372,-523
2018/05/22-14:28:00.884,1,1026,815,5005400,5006383,-1812
2018/05/22-14:28:01.882,0,-2651,-2643,4938474,4939372,-7991
2018/05/22-14:28:02.880,1,1075,815,5005447,5006383,-5243
2018/05/22-14:28:03.878,0,-2729,-2745,4938289,4938907,-3754
2018/05/22-14:28:04.876,1,935,831,5005370,5005998,5155
2018/05/22-14:28:05.873,0,-2879,-2745,4938225,4938907,3339
2018/05/22-14:28:06.871,1,891,831,5005281,5005998,7766
2018/05/22-14:28:07.869,0,-2864,-2745,4938167,4938907,1059
2018/05/22-14:28:08.867,1,1036,831,5005209,5005998,-2984
2018/05/22-14:28:09.865,0,-2694,-2745,4938169,4938907,-8042
2018/05/22-14:28:10.863,1,1085,831,5005304,5005998,-4046
2018/05/22-14:28:11.860,0,-2700,-2745,4938297,4938907,-4485
2018/05/22-14:28:12.859,1,949,831,5005418,5005998,6750
2018/05/22-14:28:13.856,0,-2858,-2745,4938466,4938907,2915
2018/05/22-14:28:14.855,1,914,831,5005456,5005998,6452
2018/05/22-14:28:15.852,0,-2820,-2745,4938606,4938907,-625
2018/05/22-14:28:16.849,1,1059,831,5005463,5005998,-4059
2018/05/22-14:28:17.848,0,-2696,-2745,4938497,4938907,-6911
2018/05/22-14:28:18.845,1,1084,831,5005358,5005998,-607
2018/05/22-14:28:19.843,0,-2770,-2745,4938377,4938907,41
2018/05/22-14:28:20.841,1,968,831,5005392,5005998,7906
2018/05/22-14:28:21.839,0,-2887,-2745,4938414,4938907,3725
2018/05/22-14:28:22.837,1,990,831,5005538,5005998,3687
2018/05/22-14:28:23.836,0,-2813,-2808,4938369,4938111,-3903
2018/05/22-14:28:24.833,1,1044,870,5005448,5005233,-5913
2018/05/22-14:28:25.831,0,-2756,-2808,4938355,4938111,-9235
2018/05/22-14:28:26.829,1,925,870,5005398,5005233,274
2018/05/22-14:28:27.826,0,-2874,-2808,4938294,4938111,-2200
2018/05/22-14:28:28.824,1,829,870,5005399,5005233,7916
2018/05/22-14:28:29.821,0,-2897,-2808,4938174,4938111,2099
2018/05/22-14:28:30.820,1,923,870,5005210,5005233,3318
2018/05/22-14:28:31.818,0,-2767,-2808,4938246,4938111,-2783
2018/05/22-14:28:32.816,1,1047,870,5005178,5005233,-5748
2018/05/22-14:28:33.814,0,-2741,-2808,4938352,4938111,-5885
2018/05/22-14:28:34.811,1,1007,870,5005376,5005233,511
2018/05/22-14:28:35.809,0,-2870,-2808,4938375,4938111,1151
2018/05/22-14:28:36.807,1,898,870,5005572,5005233,7623
2018/05/22-14:28:37.804,0,-2899,-2808,4938428,4938111,2539
2018/05/22-14:28:38.803,1,993,870,5005617,5005233,5424
2018/05/22-14:28:39.800,0,-2782,-2808,4938412,4938111,-1496
2018/05/22-14:28:40.799,1,1128,870,5005494,5005233,-4563
2018/05/22-14:28:41.796,0,-2778,-2808,4938472,4938111,-8057
2018/05/22-14:28:42.794,1,1045,870,5005493,5005233,-5476
2018/05/22-14:28:43.792,0,-2917,-2820,4938666,4937465,-5990
2018/05/22-14:28:44.790,1,943,921,5005636,5004566,2800
2018/05/22-14:28:45.788,0,-2960,-2820,4938745,4937465,4866
2018/05/22-14:28:46.786,1,951,921,5005724,5004566,8975
2018/05/22-14:28:47.784,0,-2859,-2820,4938650,4937465,2968
2018/05/22-14:28:48.781,1,1074,921,5005561,5004566,6062
2018/05/22-14:28:49.780,0,-2786,-2820,4938438,4937465,-176
2018/05/22-14:28:50.777,1,1178,921,5005320,5004566,-1981
2018/05/22-14:28:51.775,0,-2791,-2820,4938342,4937465,-8051
2018/05/22-14:28:52.774,1,1097,921,5005375,5004566,-5630
2018/05/22-14:28:53.771,0,-2908,-2820,4938296,4937465,-5856
2018/05/22-14:28:54.769,1,997,921,5005371,5004566,638
2018/05/22-14:28:55.767,0,-3014,-2820,4938145,4937465,-2804
2018/05/22-14:28:56.764,1,969,921,5005227,5004566,7076
2018/05/22-14:28:57.762,0,-2953,-2820,4938138,4937465,1262
2018/05/22-14:28:58.759,1,1027,921,5005196,5004566,7665
2018/05/22-14:28:59.758,0,-2842,-2820,4938266,4937465,825
2018/05/22-14:29:00.756,1,1127,921,5005200,5004566,49
2018/05/22-14:29:01.754,0,-2780,-2820,4938304,4937465,-4976
2018/05/22-14:29:02.751,1,1107,921,5005292,5004566,-5670
2018/05/22-14:29:03.749,0,-2813,-2795,4938158,4937277,-7461
2018/05/22-14:29:04.747,1,1008,965,5005295,5004332,76
2018/05/22-14:29:05.745,0,-2917,-2795,4938164,4937277,-1997
2018/05/22-14:29:06.743,1,966,965,5005222,5004332,7262
2018/05/22-14:29:07.740,0,-2922,-2795,4938329,4937277,3171
2018/05/22-14:29:08.739,1,1039,965,5005273,5004332,6972
2018/05/22-14:29:09.736,0,-2838,-2795,4938288,4937277,1301
2018/05/22-14:29:10.734,1,1133,965,5005320,5004332,-2595
2018/05/22-14:29:11.732,0,-2785,-2795,4938215,4937277,-8862
2018/05/22-14:29:12.730,1,1119,965,5005318,5004332,-4956
2018/05/22-14:29:13.728,0,-2815,-2795,4938218,4937277,-6972
2018/05/22-14:29:14.726,1,1021,965,5005338,5004332,4463
2018/05/22-14:29:15.723,0,-2879,-2795,4938343,4937277,1952
2018/05/22-14:29:16.721,1,995,965,5005403,5004332,8197
2018/05/22-14:29:17.719,0,-2795,-2795,4938537,4937277,4335
2018/05/22-14:29:18.717,1,1127,965,5005437,5004332,1503
2018/05/22-14:29:19.715,0,-2666,-2795,4938509,4937277,-3373
2018/05/22-14:29:20.713,1,1192,965,5005427,5004332,-6826
2018/05/22-14:29:21.711,0,-2697,-2795,4938379,4937277,-8413
2018/05/22-14:29:22.709,1,1075,965,5005457,5004332,-43
2018/05/22-14:29:23.707,0,-2854,-2760,4938342,4937568,-3056
2018/05/22-14:29:24.704,1,1021,989,5005356,5004579,7798
2018/05/22-14:29:25.702,0,-2890,-2760,4938257,4937568,4036
2018/05/22-14:29:26.700,1,1121,989,5005286,5004579,6883
2018/05/22-14:29:27.698,0,-2724,-2760,4938164,4937568,-587
2018/05/22-14:29:28.696,1,1214,989,5005297,5004579,-3361
2018/05/22-14:29:29.693,0,-2667,-2760,4938071,4937568,-8333
2018/05/22-14:29:30.692,1,1167,989,5005124,5004579,-4692
2018/05/22-14:29:31.689,0,-2810,-2760,4938151,4937568,-4938
2018/05/22-14:29:32.687,1,1043,989,5005310,5004579,5142
2018/05/22-14:29:33.685,0,-2887,-2760,4938364,4937568,2430
2018/05/22-14:29:34.683,1,1023,989,5005410,5004579,8592
2018/05/22-14:29:35.681,0,-2813,-2760,4938227,4937568,1866
2018/05/22-14:29:36.678,1,1158,989,5005096,5004579,1005
2018/05/22-14:29:37.677,0,-2725,-2760,4938244,4937568,-5767
2018/05/22-14:29:38.675,1,1252,989,5005317,5004579,-5728
2018/05/22-14:29:39.672,0,-2744,-2760,4938582,4937568,-7009
2018/05/22-14:29:40.670,1,1133,989,5005565,5004579,2650
2018/05/22-14:29:41.668,0,-2833,-2760,4938550,4937568,1237
2018/05/22-14:29:42.666,1,1013,989,5005454,5004579,8675
2018/05/22-14:29:43.664,0,-2824,-2743,4938444,4938116,4034
2018/05/22-14:29:44.662,1,1149,992,5005529,5005109,1953
2018/05/22-14:29:45.659,0,-2721,-2743,4938434,4938116,-4858
2018/05/22-14:29:46.658,1,1292,992,5005546,5005109,-6221
2018/05/22-14:29:47.655,0,-2723,-2743,4938291,4938116,-7560
